"MB_ID","JobsA10","JobsA15","JobsA20","JobsA25","JobsA30","JobsA35","JobsA40","JobsA45","JobsA5_","JobsA50","JobsA55","JobsA60"
10476580000,45079,198701,402335,803384,1221001,1857728,2285152,2752343,7722,3779622,4075040,4162785
10476590000,84539,241612,562839,955931,1519697,2058745,2457610,3198381,9427,3998118,4103919,4192157
10476600000,47380,182528,358088,752822,1174427,1813835,2236390,2701515,6603,3650392,4065164,4145683
10476610000,49020,183102,359807,761260,1182218,1827748,2260047,2712499,6353,3659193,4067188,4151358
10476620000,70261,211445,469887,867723,1339257,1954681,2348779,2882770,8203,3870212,4085219,4177865
10476630000,86631,243751,561705,952366,1509229,2046918,2448756,3167325,10318,3993766,4102880,4191612
10476640000,69221,234506,479443,881557,1331791,2105089,2474447,3420671,4694,3995210,4105679,4193608
10476650000,90485,243837,551994,944970,1479459,2044718,2435346,3150913,12393,3999676,4099593,4190209
10476660000,111187,243265,563292,966178,1485807,2109599,2464264,3289469,16481,4013028,4103190,4191541
10476670000,95688,275152,579395,955206,1466284,2183384,2527389,3517886,7844,4024358,4115203,4201076
10476680000,81032,184473,370776,780654,1310011,1878571,2280373,2833797,7221,3853135,4073995,4174023
10476690000,69526,197721,385524,799927,1228524,1925192,2332925,2897036,8405,3869567,4079951,4165914
10476700000,108321,290083,553904,952428,1442211,2189560,2556060,3574342,8338,4024276,4122980,4203105
10476710000,59403,176251,356029,744244,1211412,1820538,2261459,2742382,6456,3745780,4064427,4154326
10476720000,81364,189318,387768,794589,1340421,1902010,2306517,2914705,7653,3878273,4077758,4176772
10476730000,81955,181338,368159,752405,1237240,1870275,2291354,2810710,5960,3782560,4068452,4162326
10476740000,81996,188407,374817,767336,1255403,1890106,2302724,2849486,6699,3811008,4074711,4163516
10476750000,110987,243783,526011,946997,1460293,2127036,2490559,3386476,18387,4012043,4109471,4194529
10476760000,72079,229986,452459,868367,1266508,2061323,2458796,3357925,5300,3967920,4102315,4190440
10476770000,92957,204788,412281,817848,1329506,1969279,2355964,2966528,8423,3912990,4084642,4173549
10476780000,81850,220919,418272,863934,1280582,2064430,2452367,3348911,11377,3975381,4101859,4189767
10476790000,85934,197361,404733,822267,1396506,1963597,2346291,3043905,8301,3938804,4085340,4184489
10476820000,78229,227950,432340,856530,1293360,2079406,2479390,3492478,9183,3966023,4108159,4192790
10476830000,79323,227999,419144,836495,1304681,2073994,2503883,3527160,9526,3976844,4110934,4193912
10476840000,97570,222759,413822,839637,1316278,2092504,2471223,3470941,12681,3964233,4106344,4192451
10476850000,85865,250041,464022,894791,1357891,2137866,2550805,3570862,8844,3996884,4119923,4198495
10476860000,90393,214694,406572,829222,1279409,2068434,2460735,3441879,9161,3952774,4103617,4190482
10476870000,77620,167943,376925,741332,1273798,1901502,2311319,2926911,3443,3840254,4073896,4170784
10476880000,82477,255146,469441,889533,1330391,2115517,2500715,3510634,5560,3984632,4110709,4195749
10476890000,96535,230653,443018,842982,1425562,2089892,2545034,3599202,12209,3984140,4116345,4197153
10476900000,103925,219902,432034,854614,1434124,2026337,2398956,3280493,10612,3956057,4097452,4187141
10476910000,94546,194172,420623,816083,1438446,2015193,2398093,3231368,6137,3968509,4090966,4188252
10476920000,101961,243940,466692,888228,1493702,2166920,2572208,3603630,15412,4001318,4122163,4200186
10476930000,85835,185768,391255,770253,1292265,1902134,2317248,2993717,4581,3858739,4076322,4174331
10476940000,79740,180866,378551,748796,1268432,1883441,2301261,2907605,3742,3831672,4072088,4168142
10476950000,109465,216806,479327,920836,1537357,2093911,2455714,3426675,17544,3999447,4104830,4196003
10476960000,54779,191038,398284,756115,1184148,1940744,2418911,3338786,2299,3925513,4089076,4178189
10476970000,119770,269632,536378,941121,1639760,2223140,2985657,3842912,21491,4029327,4156304,4209403
10476980000,96988,235188,448414,858715,1365913,2100603,2554408,3616442,4405,3987227,4122078,4197923
10476990000,102298,233681,458169,854918,1493384,2118223,2683110,3733392,10659,4003954,4135233,4200274
10477000000,112512,257731,519247,922663,1606278,2205783,2949895,3832099,16109,4024481,4152286,4207235
10477010000,113985,263015,500013,914711,1463662,2176713,2707218,3756765,9889,4018672,4141811,4204324
10477020000,124229,279263,550118,969844,1688217,2260109,3080693,3856407,20241,4035812,4162363,4210867
10477030000,107534,252279,502054,909096,1588349,2191946,2892072,3825439,14912,4021284,4149040,4205869
10477040000,123402,270253,539825,946663,1640856,2229909,2984654,3843978,19412,4030321,4156670,4209565
10477050000,85068,180551,388029,782023,1409548,1935461,2489073,3607366,7710,4013658,4131120,4201435
10477060000,94077,197918,417169,882316,1476047,2002134,2560394,3677199,11906,4031228,4143673,4204011
10477070000,116432,265142,532684,951713,1640239,2239941,2968502,3844448,14981,4032436,4155982,4209039
10477080000,99146,218551,436678,942891,1533449,2043884,2799775,3778436,16581,4046484,4160330,4209794
10477090000,144107,310597,602051,1034228,1778140,2324570,3113002,3884014,22090,4059789,4166587,4214701
10477100000,124236,263252,529881,933521,1673505,2204360,2911931,3831929,52591,4028812,4151892,4206152
10477110000,128794,268603,522189,932484,1645808,2156707,2789912,3800100,55835,4036055,4147782,4204496
10477120000,114433,248767,483159,962930,1571260,2107027,2630669,3714841,47814,4043160,4150740,4205761
10477130000,104039,226970,457189,783912,1477130,2051063,2582922,3671773,49644,3995312,4127187,4197991
10477140000,104059,244283,462743,855995,1489482,2029850,2530263,3552582,51453,4004273,4118691,4198334
10477150000,101742,235531,464948,820321,1494941,2051412,2570340,3643588,49644,3994999,4125853,4197699
10477160000,150641,311659,588458,1061339,1807356,2356770,3314961,3897455,35994,4057800,4173193,4214748
10477180000,147257,305530,579067,1040296,1791837,2328248,3225879,3888328,49169,4052672,4169734,4213137
10477190000,143256,302708,574600,1037072,1782162,2317713,3212157,3884322,50705,4049916,4169092,4212980
10477200000,130841,285351,553399,978483,1720745,2280387,3143192,3868178,30968,4042706,4165271,4211525
10477210000,131066,284538,550650,979217,1722160,2281367,3169325,3869214,30842,4042773,4165597,4211515
10477220000,99821,203221,417322,829290,1409482,1923289,2586438,3677851,37763,4012392,4141217,4201630
10477230000,102457,217524,444667,862588,1434750,1947797,2693411,3734019,40255,4022214,4148140,4204799
10477240000,100952,205228,428284,840456,1418875,1932241,2639775,3709108,38371,4016674,4145662,4203454
10477250000,119180,275694,511140,968893,1709101,2257840,3307637,3876340,16776,4042635,4166877,4211911
10477260000,42928,189121,382335,680974,1299732,1989414,2629048,3698613,2747,3981859,4115761,4195611
10477270000,25619,157404,325138,603662,1127206,1822435,2394599,3431512,2266,3931995,4068347,4185043
10477290000,88775,208686,391507,711838,1339287,1967647,2470507,3480107,10824,3952744,4090456,4188895
10477300000,107559,241947,453843,867065,1553670,2078905,2730097,3767368,18693,3999006,4130912,4199688
10477310000,96269,238697,470360,864447,1583187,2123796,3033751,3826649,9617,4016011,4148059,4206235
10477320000,102215,234788,438856,815993,1518657,2062622,2695866,3741282,17504,3993992,4127394,4198516
10477330000,94195,221169,415296,747754,1459300,2015647,2596029,3658253,14258,3978645,4111698,4194916
10477340000,64399,216900,435790,826025,1480357,2087298,2864561,3807829,5545,4008062,4140263,4203233
10477350000,98504,250924,483773,914137,1596967,2182458,3073016,3842997,8475,4024339,4155033,4208197
10477360000,32780,176914,362965,651895,1243626,1914812,2497956,3580576,3446,3956542,4087920,4191432
10477370000,39021,186674,379649,684706,1290941,1971420,2590479,3654880,4021,3972971,4108384,4194256
10477390000,108427,270161,506260,953170,1661583,2229693,3151758,3859222,14171,4035982,4161799,4209903
10477400000,92010,223124,423026,753760,1496340,2035863,2707560,3750834,8732,3986906,4121779,4197447
10477410000,86031,221504,422465,752094,1498325,2041132,2727304,3755547,8282,3987657,4122699,4197727
10477420000,98054,227999,431232,787266,1502992,2037124,2649696,3712095,15517,3988377,4120992,4196634
10477430000,30602,172738,353190,644392,1216187,1896342,2464013,3534051,3714,3948983,4078611,4189917
10477440000,107906,269285,502150,951161,1680901,2190724,3077555,3844288,12787,4027274,4155648,4208525
10477450000,105634,243197,449825,840068,1565837,2083767,2825319,3789864,17801,4003053,4135909,4201506
10477460000,105695,266635,500527,945300,1682033,2194258,3079188,3845628,12781,4027521,4157453,4208657
10477470000,80924,227044,455044,845256,1505753,2105997,2929030,3815400,5091,4013407,4143223,4204494
10477480000,77284,181951,350161,695017,1228868,1809151,2302755,3504155,8197,3932713,4095969,4189505
10477490000,62134,149738,337291,699710,1152083,1674017,2542009,3643012,2221,3963848,4128617,4195095
10477500000,64998,158738,326056,642892,1118671,1724286,2225046,3366043,4324,3897794,4072562,4177352
10477510000,64414,220150,438529,831450,1489384,2090167,2864464,3807672,4859,4008031,4140035,4203212
10477520000,49544,198082,400808,727245,1354394,2018104,2672120,3732420,3292,3988063,4121144,4197966
10477530000,85672,202682,377694,698281,1402305,1936267,2575546,3696209,9512,3968773,4112790,4194459
10477540000,42089,188538,388639,701109,1315848,1991776,2622654,3694250,2880,3980960,4115840,4195461
10477560000,60792,160467,319749,603357,1087962,1721925,2214051,3303028,4935,3874761,4061031,4171128
10477570000,95969,234904,431603,803623,1547649,2039110,2884424,3802574,10117,4001670,4136075,4202214
10477580000,76165,184808,352816,681697,1213564,1814019,2299700,3457538,8278,3928146,4085139,4185231
10477590000,36759,177361,370116,668669,1269485,1933989,2528974,3609216,2673,3965645,4092545,4192646
10477600000,86938,195679,375224,709077,1327174,1884997,2410252,3577308,9920,3946512,4098569,4190913
10477610000,89914,198706,378689,722386,1375991,1919628,2484552,3619144,8310,3959020,4104743,4192937
10477620000,89918,198738,378723,722628,1375941,1919787,2485034,3619237,8310,3958997,4104772,4192944
10477630000,101202,226082,422500,793377,1527938,2015137,2867989,3799550,10202,3994060,4134900,4201901
10477640000,10294,100397,222555,568113,930843,1367184,2139231,3426140,474,3879526,4085175,4178459
10477650000,110656,252987,452787,850488,1593279,2078586,2998981,3820879,12095,4010916,4147411,4205260
10477660000,69361,182793,354907,650158,1272567,1838168,2432986,3615884,6856,3948835,4097588,4190367
10477670000,34154,136971,340531,719813,1096002,1584575,2729102,3652795,2300,3972946,4132718,4193178
10477680000,54391,209197,430567,823328,1324440,1887660,2296517,2829354,8524,3845770,4079615,4175342
10477690000,50034,211167,456597,848354,1317086,1922511,2328514,2839009,9607,3841534,4081448,4174921
10477700000,62422,228997,511332,903588,1405152,1988971,2372245,2972014,11926,3925622,4090472,4185183
10477710000,52752,209178,456465,856309,1323792,1937302,2336336,2858821,9732,3857550,4083260,4176454
10477720000,77954,240191,572390,961194,1547508,2070168,2481961,3247080,10741,4011770,4106541,4193541
10477730000,85096,247572,586993,978682,1586901,2099338,2512145,3309711,11725,4024018,4112252,4196110
10477740000,80561,220571,414821,860999,1277651,2058436,2448593,3341510,11457,3973638,4101326,4188637
10477750000,70218,219988,427052,851976,1260116,2053411,2455332,3353287,9399,3962696,4101924,4188330
10477760000,51460,196394,391988,795293,1262275,1853643,2276304,2756635,7200,3786182,4072203,4161230
10477780000,53110,192919,377579,788456,1265915,1850188,2266317,2771104,6830,3781177,4071560,4162545
10477800000,76773,192562,370440,781105,1325109,1877356,2269726,2900242,6660,3856517,4074656,4177371
10477810000,87027,205449,422575,820560,1394809,1924059,2325067,3007046,8701,3934780,4084404,4184763
10477820000,45713,192896,387199,793075,1210278,1842679,2272300,2732842,7574,3722399,4070654,4157962
10477830000,49691,192433,380114,788143,1210222,1840710,2270251,2741091,6922,3761380,4070487,4156675
10477840000,49528,189222,374236,785703,1207651,1837180,2262547,2738238,6988,3755757,4069922,4155958
10477850000,56162,192092,358066,765171,1277390,1833058,2230925,2784140,6645,3800518,4069887,4169134
10477860000,77450,187151,363990,686252,1303796,1859374,2455398,3628554,7233,3953544,4104623,4191434
10477870000,51524,173952,341615,621685,1201018,1808424,2353149,3555223,6068,3933879,4085316,4186809
10477880000,70620,183544,357515,652229,1287907,1846288,2448966,3623296,6896,3951228,4100042,4190747
10477890000,112423,265815,488759,917386,1632768,2135600,3038185,3833413,18921,4018175,4151575,4206508
10477920000,83944,173015,351224,715159,1293631,1799816,2395983,3539272,15426,3969029,4115340,4195506
10477940000,100175,205162,423881,834727,1423241,1944182,2525875,3653013,39212,4013394,4138041,4201164
10477950000,101993,217852,436607,862622,1444222,1961867,2537425,3655274,40647,4019125,4138027,4202073
10477960000,100005,205064,423840,835012,1422887,1943901,2521610,3651537,39211,4013169,4137507,4201285
10477970000,102672,219982,437825,891554,1450343,1965393,2541825,3665728,41309,4020552,4139658,4202565
10477980000,100871,208103,423812,836189,1426215,1946096,2534518,3660303,38797,4015754,4139508,4201299
10477990000,104731,233240,447363,877487,1496075,2009674,2565900,3658216,47301,4027386,4138021,4203138
10478010000,100552,217530,434296,864200,1447843,1961664,2532936,3640800,42093,4017075,4136038,4201544
10478020000,104836,222205,446649,915907,1476794,1982082,2574331,3692394,43544,4025397,4143108,4203233
10478030000,97574,208049,423312,828404,1427926,1946782,2511790,3622693,40617,4011508,4132845,4200955
10478060000,116573,255163,485409,957076,1591234,2150341,2574282,3668821,49037,4034297,4136621,4204722
10478070000,116779,255932,485872,979522,1591871,2151360,2575971,3672066,49173,4035151,4136909,4204881
10478100000,104157,231385,447401,838851,1496452,2028430,2515157,3579871,46711,4010182,4118110,4200049
10478110000,104507,235999,448494,865746,1500166,2015353,2546984,3643540,47283,4025267,4131648,4202523
10478120000,99441,221717,432929,814451,1441966,1974365,2506283,3610876,41864,4013226,4125579,4200287
10478130000,100151,217302,432543,820356,1445781,1975325,2510705,3620929,41994,4015213,4128264,4200682
10478140000,127352,274878,523657,1059959,1669440,2190298,2719008,3762809,51653,4051590,4153997,4207803
10478150000,113781,252408,484266,964841,1573171,2108179,2646526,3727964,47237,4043678,4151299,4206015
10478160000,114558,256622,489972,976431,1582927,2116223,2662384,3737052,48112,4046745,4152752,4206681
10478170000,129431,265049,524981,952929,1641349,2153318,2733592,3765026,55165,4040248,4146299,4204095
10478190000,124368,263702,512612,993073,1627922,2153512,2649325,3707380,50697,4041212,4141077,4204392
10478200000,122057,261861,511720,994455,1608128,2155940,2647815,3710307,50284,4042384,4145882,4205226
10478210000,126389,267326,517464,976701,1635728,2158843,2654350,3711730,50180,4041350,4138216,4203986
10478220000,131427,278697,532186,968063,1662083,2182261,2775345,3790086,56277,4044659,4149374,4205527
10478230000,129622,265306,518696,939656,1644816,2157449,2752012,3778280,55512,4038085,4147522,4204816
10478240000,132909,285147,532965,972166,1665115,2186837,2775459,3790710,57405,4045830,4149557,4205932
10478250000,128917,268995,520405,956900,1640440,2167873,2720263,3754378,53192,4038767,4145487,4204210
10478260000,132145,273774,525838,963993,1649938,2177801,2737667,3763881,54130,4041524,4146634,4204528
10478270000,128607,276069,525755,1019942,1648668,2177698,2695362,3742055,51515,4044285,4143425,4204854
10478280000,128666,266929,519174,947367,1635471,2165063,2713320,3750539,52054,4036974,4145017,4204055
10478290000,95373,204197,418227,791704,1410650,1940157,2488309,3597109,41126,4002797,4123122,4198590
10478300000,97841,200529,414630,821173,1408267,1933711,2511946,3639975,38352,4005817,4133870,4200399
10478310000,130085,264812,534990,935137,1666462,2181565,2877210,3816592,52640,4036658,4150095,4205817
10478320000,129288,266520,519830,937317,1645985,2155439,2774461,3781780,55224,4036976,4148121,4204699
10478330000,131783,269648,544773,952137,1688314,2191167,2917375,3828629,55367,4039930,4152509,4206187
10478340000,129276,267991,528604,932181,1649717,2163028,2801460,3802675,54117,4035736,4148040,4204178
10478350000,129445,270006,530188,935641,1656826,2165697,2807546,3803845,53606,4036664,4148710,4204559
10478360000,118724,254753,498038,896253,1603632,2153230,2775031,3792351,56055,4017068,4145076,4203304
10478380000,123470,259601,508111,900295,1629112,2163969,2863206,3814095,58125,4023148,4148474,4205206
10478400000,118960,256997,516858,916906,1588889,2176760,2700808,3744760,27888,4012150,4140557,4202181
10478410000,122916,260858,522515,933122,1608068,2185613,2712421,3755578,44213,4015162,4141859,4203034
10478420000,115474,250984,506618,903505,1571970,2161994,2663911,3721354,43493,4006761,4134896,4201401
10478430000,117886,253414,501876,898949,1589276,2154510,2699152,3744021,47943,4012048,4139879,4201503
10478440000,123460,256503,519929,910670,1614878,2176682,2731396,3770107,46583,4016605,4143456,4203277
10478450000,120154,256317,497556,889660,1608502,2147809,2813375,3804447,56722,4019487,4147049,4203965
10478460000,107479,246494,489165,885728,1576736,2145054,2721311,3761864,46055,4009114,4140441,4202347
10478480000,117707,251146,499693,896316,1586460,2143441,2700369,3744295,48344,4012924,4140517,4201669
10478490000,123264,261537,521483,916460,1636097,2165948,2803080,3806504,52917,4025214,4147903,4204442
10478500000,123305,261791,521691,916709,1636194,2165987,2803422,3806540,54218,4025353,4148268,4204498
10478510000,130004,266187,535578,939176,1675841,2187732,2888858,3821183,55203,4033867,4151873,4206086
10478520000,121694,258643,509219,906590,1619324,2153112,2778648,3793447,54141,4021985,4145953,4203371
10478540000,121194,255385,504683,892732,1608695,2144368,2770228,3789256,54089,4019609,4145133,4203085
10478550000,120471,253160,497167,886427,1587355,2138931,2749336,3770729,54427,4017527,4143639,4202656
10478560000,92060,217208,424310,785249,1397608,2051143,2584695,3651783,5952,3989367,4120438,4197010
10478610000,93589,266147,499473,906165,1360593,2143669,2517126,3531774,7798,3999272,4112772,4198126
10478620000,54871,198965,446470,836582,1285575,1912737,2324114,2835500,8152,3838424,4081102,4174283
10478630000,56501,205962,456231,858135,1323325,1936890,2336162,2858570,9836,3857079,4083233,4176428
10478660000,80299,208419,419756,842367,1404570,1920350,2310861,2983240,7668,3920561,4082507,4185201
10478670000,74842,191331,397912,796567,1369295,1897793,2285031,2957578,5774,3900209,4079665,4182588
10478680000,89687,216133,437362,855348,1438929,1947056,2340569,3075379,9599,3972337,4087516,4189896
10478690000,84050,198765,418030,823296,1403562,1929228,2325508,3048418,7613,3942606,4084715,4186259
10478700000,82015,188218,397393,806898,1379978,1947131,2333558,3006730,6768,3923286,4083414,4182486
10478710000,88783,213256,445001,873636,1476604,1992869,2370028,3189462,8658,3986691,4094963,4192460
10478720000,54440,172857,348880,752645,1274112,1845163,2246945,2793206,6237,3798577,4068141,4168703
10478730000,77694,193105,373221,785960,1324556,1879927,2279668,2899430,7521,3857758,4074735,4177181
10478740000,85507,201256,389253,805750,1347496,1895904,2299105,2944245,8322,3887867,4079354,4181136
10478750000,56156,172056,351923,743267,1227888,1830358,2258067,2760025,6605,3762223,4064819,4159231
10478760000,84157,189288,369170,772890,1280611,1865625,2273878,2810209,7262,3819174,4070741,4170163
10478770000,80610,179494,373704,776623,1313874,1887165,2287704,2859849,6913,3857383,4075330,4173610
10478780000,86098,195484,404848,822255,1401896,1966734,2349655,3055767,8255,3942965,4086036,4184912
10478790000,47540,143021,325495,668797,1154408,1769129,2204382,2703432,3416,3695878,4057670,4149976
10478800000,67196,150313,334668,689223,1188043,1793131,2218704,2718670,4058,3720553,4060758,4153284
10478810000,83317,183225,376323,784929,1321964,1892440,2293595,2898079,7333,3863823,4076125,4174211
10478820000,78857,164581,359158,736527,1239764,1844476,2260636,2782635,5287,3796624,4067827,4164698
10478830000,76302,162101,354345,729604,1229647,1838454,2257797,2775500,5085,3776186,4066081,4162934
10478840000,108348,219424,498976,934246,1571377,2105283,2460592,3432972,15661,4009993,4106181,4196211
10478850000,62764,188189,372809,780859,1201026,1876138,2298719,2779162,7494,3739858,4074640,4149176
10478860000,53283,191791,421782,813299,1228824,1869582,2293492,2775755,7422,3795062,4076442,4165172
10478870000,73780,215575,484321,894321,1375384,1981508,2366499,2927849,9111,3916358,4088786,4183667
10478880000,50030,186090,375973,786268,1203018,1843762,2274178,2734855,6941,3694811,4071141,4155013
10478890000,60104,184831,361232,760257,1167668,1852556,2287472,2756271,6905,3682426,4071856,4145429
10478900000,47894,180482,344950,736935,1149015,1787167,2224040,2693681,5465,3666350,4062631,4143644
10478910000,57949,195672,390204,795049,1284938,1864930,2277062,2793053,8419,3808732,4074191,4167569
10478920000,57928,194300,365533,769922,1281378,1847663,2251104,2793384,7146,3803047,4072156,4168629
10478930000,60551,185241,362079,762425,1169004,1855962,2289826,2766195,6987,3693585,4072434,4146150
10478940000,53936,190432,357736,761260,1259579,1841767,2245792,2772291,6842,3790157,4070584,4166414
10478950000,67073,199262,395270,810483,1238108,1921654,2324641,2844687,9023,3847832,4078533,4161586
10478960000,64659,194654,384558,785564,1208915,1912078,2320251,2861439,8886,3844015,4077489,4161408
10478970000,67831,196927,383283,794562,1219660,1915086,2327935,2885932,8755,3856321,4078836,4164457
10478980000,89979,204386,403659,823708,1247667,1943160,2345836,2928482,9482,3892780,4083306,4169792
10478990000,54971,174082,345039,735256,1143236,1806332,2252045,2725331,5878,3634619,4062267,4139343
10479000000,58296,178576,357463,746363,1213276,1823989,2265472,2748704,6594,3747220,4064736,4154318
10479010000,62660,190285,368796,769841,1183563,1891320,2305459,2794961,7775,3771083,4073777,4154035
10479020000,60242,185181,366760,758168,1175446,1853663,2290767,2772190,7440,3753521,4071390,4153672
10479030000,62837,190204,373575,768779,1254598,1886516,2297029,2813294,8135,3803035,4073852,4164525
10479040000,58828,182687,361408,755784,1255116,1860508,2273114,2794442,6940,3797033,4068513,4164893
10479050000,59963,181372,362405,752955,1168081,1842787,2288061,2761151,6571,3677063,4067395,4144579
10479060000,61693,187654,362699,766106,1259026,1859225,2271002,2792699,7021,3804694,4069278,4166212
10479070000,58148,173439,346416,727870,1139606,1796418,2247554,2700266,5820,3629570,4060275,4139032
10479080000,82990,185376,377185,785077,1289536,1894152,2299899,2843630,6389,3830424,4072747,4170493
10479090000,57545,176988,351357,739456,1159833,1812368,2259369,2731605,6380,3653746,4064041,4142847
10479100000,74100,164763,342350,716371,1130573,1781538,2235603,2650150,5517,3627086,4059022,4139218
10479110000,81081,176740,363252,745183,1222684,1838298,2279323,2755257,5698,3766180,4066968,4160943
10479120000,80212,174552,358843,724428,1206272,1825184,2264023,2726514,5100,3745085,4064339,4155104
10479130000,58260,178990,353415,751369,1152627,1822297,2285988,2761366,5853,3677574,4067519,4144615
10479140000,82323,192852,380628,787082,1216710,1913012,2323370,2878889,8257,3846756,4077414,4162372
10479150000,88784,200393,385925,799531,1277171,1949369,2346861,2920736,8000,3889136,4081236,4168135
10479160000,77998,184815,360320,763394,1182905,1883153,2301371,2824554,6533,3807510,4074100,4156829
10479170000,81488,177329,363398,745904,1223057,1847349,2279620,2755814,5641,3766717,4067030,4160973
10479180000,78432,166623,358276,731326,1176691,1805054,2249649,2717600,4565,3724641,4062147,4150617
10479190000,82002,178233,368797,746186,1225027,1842722,2274351,2771356,5353,3756321,4066533,4159564
10479200000,81591,189237,370352,770688,1238959,1895477,2307518,2852490,6785,3815902,4074792,4158215
10479210000,83728,196616,390650,791275,1288897,1923682,2327678,2910245,7351,3852484,4078298,4168664
10479220000,86931,201178,400046,799135,1316541,1936481,2335148,2990458,7843,3868575,4081732,4172285
10479230000,91797,205205,411108,804940,1347645,1947120,2343836,3058318,8280,3900626,4084589,4177498
10479260000,112706,228012,457368,907715,1525239,2083960,2455382,3436706,18800,3986254,4102613,4194883
10479270000,109663,218591,454404,901471,1522070,2082868,2452589,3436493,17089,3985952,4102616,4194962
10479290000,100827,201838,431481,867887,1469632,2051109,2416740,3335394,12257,3974105,4097793,4190206
10479300000,83001,186521,376967,781660,1294098,1899341,2300163,2842653,6737,3831021,4073056,4170724
10479310000,90631,186768,404529,799902,1408689,1994710,2369096,3169805,5332,3950458,4086768,4184474
10479320000,83843,184679,383589,765578,1262788,1884826,2297826,2842711,6361,3814027,4070705,4167348
10479340000,101138,215574,447717,860962,1394332,2010575,2390421,3119763,10192,3957422,4091161,4180557
10479350000,96200,207763,419066,817343,1370699,1969047,2357693,3074338,8883,3913668,4086672,4179198
10479360000,94673,208667,424605,846150,1350261,1996845,2378504,3057826,9359,3945325,4088895,4175282
10479370000,102186,221393,458854,886213,1397405,2034758,2410897,3164361,11835,3973043,4093538,4182687
10479380000,99955,211831,425138,826622,1401945,1996190,2374336,3167029,10040,3939736,4090141,4183311
10479390000,95009,200418,409308,802691,1363267,1959417,2350893,3138997,7834,3906469,4086343,4179337
10479400000,95173,199470,409265,811805,1387475,1983804,2371033,3177175,6590,3930286,4085518,4182682
10479410000,91456,186075,405661,804992,1383711,1983223,2369703,3178896,5218,3931233,4085497,4182895
10479420000,96869,197287,416382,825509,1409822,2012428,2387430,3247707,7106,3949115,4091841,4185023
10479430000,106897,212443,469253,895220,1517555,2086359,2441092,3419753,14045,3994655,4103791,4194737
10479440000,116872,236775,495326,942517,1579756,2117969,2496934,3503103,21352,4008213,4110637,4199453
10479450000,118067,230993,495372,949956,1575521,2116913,2489614,3498028,20840,4008395,4110681,4199203
10479460000,99018,197607,431462,858902,1485922,2067364,2422111,3397861,12068,3977112,4099696,4191575
10479470000,99642,200892,452545,857124,1481144,2061082,2425977,3336896,12059,3987305,4100099,4192306
10479480000,96373,191211,425433,839925,1473173,2049294,2418833,3393182,6703,3977932,4099245,4192418
10479490000,107271,209658,449970,898267,1535077,2091198,2463116,3476318,16600,3989538,4106469,4196578
10479500000,89580,179479,400871,784724,1363714,1965034,2358521,3154764,4293,3916471,4083569,4181258
10479510000,69894,210259,479169,883823,1351916,1966192,2355646,2905410,11077,3890612,4086664,4180723
10479520000,62967,206025,472770,864722,1334755,1953158,2347637,2880632,8887,3869449,4084953,4177916
10479561000,82927,244730,582465,970623,1565681,2081559,2491044,3259617,12185,4018470,4109771,4194406
10479562000,67647,230165,542241,934391,1485009,2030532,2439064,3126223,9385,3979686,4100548,4190592
10479570000,68349,208415,467486,865253,1335514,1952823,2347558,2868980,8069,3869027,4084905,4177793
10479580000,65882,206378,472605,879943,1351340,1966823,2356208,2906446,7581,3891964,4086925,4181067
10479590000,66442,200435,437548,840634,1277539,1907206,2325283,2830700,7751,3835144,4080875,4171699
10479600000,65885,199698,433465,834146,1270664,1914484,2324626,2818486,7232,3830588,4080627,4170820
10479610000,72557,236043,560624,948350,1520913,2060048,2459185,3209864,10145,4005155,4104283,4192327
10479620000,65725,228193,530206,919326,1451444,2014476,2414039,3089637,7578,3961313,4096492,4188703
10479640000,121362,288876,662915,1070405,1716367,2186851,2637717,3540292,18263,4051052,4129009,4203926
10479650000,87957,250836,591160,990723,1603445,2109547,2520763,3341314,12345,4027267,4117210,4196739
10479660000,80538,239618,566563,961127,1545391,2065580,2474569,3243724,9367,4009281,4105996,4193074
10479670000,73388,217391,502324,901097,1403401,1989162,2372245,2972152,7876,3925634,4090538,4185183
10479680000,84650,239706,527970,923584,1444273,2010622,2394172,3069097,10160,3959429,4094534,4187990
10479690000,67006,200000,428381,831136,1247928,1918899,2326311,2829057,7588,3826553,4080743,4166674
10479702000,97008,215168,460562,866057,1309641,2004623,2381304,3032199,10061,3954732,4091643,4178205
10479710000,101197,221035,479337,894802,1375468,2044383,2414633,3171139,12084,3981287,4096178,4183860
10479720000,128092,265359,612938,1007474,1603244,2107921,2521453,3336403,18455,4027945,4116811,4196538
10479730000,121048,259134,598230,991317,1581378,2095039,2506440,3285795,16798,4022721,4110781,4194721
10479740000,94537,247220,568437,958010,1515035,2052684,2456660,3186954,14778,4003314,4103803,4191665
10479750000,119195,261941,608599,1008721,1587855,2125777,2520610,3307837,16292,4028655,4109711,4193690
10479760000,115150,258245,597524,995620,1548620,2123999,2509542,3310396,17183,4028186,4108301,4193404
10479770000,104071,229319,512475,928116,1418644,2063673,2424822,3154420,11852,3997616,4097180,4185187
10479780000,104689,231387,513596,930374,1420199,2065003,2430525,3165184,12683,3998161,4097696,4185674
10479790000,99984,226060,488848,915778,1360615,2058567,2429140,3212215,10297,3991423,4099098,4186677
10479800000,109057,236342,510757,926948,1419475,2099491,2469285,3331229,15570,4002792,4106154,4192190
